;eartag;X;date;day;year_time;time;plot;Abundance;trap;station;biomark;seed_number;seed_weight;PIT_tag;Sex;Sex2;Body_mass;reproductive_state;seed_status;intact;missing;partiallyeaten;eaten;cached;dispersal_distance;distance_cm;distance;perc_eaten;hidden;test;latency;cross;manipulator;bag_struggle;watched;dispersal_tree;distance_tree_cm;distance_tree;tree_diameter;tree_species;Notes;Exploration_rate
99;2213;4280;31.08.2020;76;2020;21:05:13;debowa;77;G9;G9-debowa;3;5;4,811;6,16E+14;M;MS;41;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;29;JW;60;JW;NA;NA;NA;NA;NA;;0,277621006
100;2213;4276;31.08.2020;76;2020;21:04:54;debowa;77;G9;G9-debowa;3;1;4,27;6,16E+14;M;MS;41;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;29;JW;60;JW;NA;NA;NA;NA;NA;;0,277621006
101;2213;4351;02.09.2020;78;2020;21:00:05;debowa;77;F7;F7-debowa;2;1;6,85;6,16E+14;M;MS;41;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;29;JW;60;JW;NA;NA;NA;NA;NA;;0,277621006
102;2215;4662;09.09.2020;85;2020;19:52:56;trojkat;19;J5;J5-trojkat;8;2;2,733;6,16E+15;M;M;26;NS;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;36;0;MZ;0;MZ;NA;NA;NA;NA;NA;;-0,007875278
103;2218;4415;03.09.2020;79;2020;02:56:07;natura;59;G5;G5-natura;6;5;1,818;6,16E+14;F;F;29;NP;EAR;0;0;0;1;0;NA;2748;27,48;100;NA;YES;0;5;MZ;47;MZ;NA;235;2,35;156;FAGUS SYLVATICA;;-0,331454379
104;2218;4414;03.09.2020;79;2020;01:34:14;natura;59;G5;G5-natura;6;4;1,841;6,16E+14;F;F;29;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;5;MZ;47;MZ;NA;NA;NA;NA;NA;;-0,331454379
105;2278;4377;02.09.2020;78;2020;20:49:12;wally;96;H9;H9-wally;7;2;4,744;6,16E+14;M;MS;44;S;EAR;0;0;0;1;0;NA;574;5,74;100;NA;YES;28;4;JW;0;JW;NA;36;0,36;122;FAGUS SYLVATICA;;-0,224509195
106;2278;4376;02.09.2020;78;2020;20:19:37;wally;96;H9;H9-wally;7;1;4,958;6,16E+14;M;MS;44;S;EAR;0;0;0;1;0;NA;1136;11,36;100;NA;YES;28;4;JW;0;JW;NA;303;3,03;183;FAGUS SYLVATICA;;-0,224509195
107;2292;3951;17.08.2020;62;2020;21:51:46;karpaty;34;D9;D9-karpaty;2;1;4,884;6,16E+14;F;F;29;NP;CAR;0;0;0;0;1;14,69;1469;14,69;0;leaves;YES;0;39;JW;31;JW;NA;NA;NA;NA;NA;;0,694980655
108;2292;3952;17.08.2020;62;2020;21:57:08;karpaty;34;D9;D9-karpaty;2;2;4,501;6,16E+14;F;F;29;NP;CAR;0;0;1;0;1;10,21;1021;10,21;30;NA;YES;0;39;JW;31;JW;NA;NA;NA;NA;NA;;0,694980655
109;230;3258;18.07.2020;32;2020;00:14:16;trojkat;22;F6;F6-trojkat;7;3;NA;9,68E+14;M;MS;21;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;24;AW;57;AW;NA;NA;NA;NA;NA;;0,149463044
110;230;3257;18.07.2020;32;2020;23:52:27;trojkat;22;F6;F6-trojkat;7;2;NA;9,68E+14;M;MS;21;S;EAR;0;0;0;1;0;NA;179;1,79;80;trunk;YES;0;24;AW;57;AW;NA;NA;NA;NA;NA;;0,149463044
111;231;3212;17.07.2020;31;2020;00:10:45;trojkat;22;C4;C4-trojkat;6;2;NA;9,68E+14;M;M;22,5;NS;EAR;0;0;0;1;0;NA;303;3,03;100;NA;YES;4;1;AW;22;AW;NA;NA;NA;NA;NA;;-1,150798982
112;231;3180;16.07.2020;30;2020;00:06:58;trojkat;22;E5;E5-trojkat;7;5;NA;9,68E+14;M;M;22,5;NS;CAR;0;0;0;0;1;0,97;97;0,97;0;leaves;YES;4;1;AW;22;AW;NA;NA;NA;NA;NA;;-1,150798982
113;231;3214;17.07.2020;31;2020;00:16:29;trojkat;22;C4;C4-trojkat;6;4;NA;9,68E+14;M;M;22,5;NS;CAR;0;0;0;0;1;4,23;423;4,23;0;NA;YES;4;1;AW;22;AW;NA;NA;NA;NA;NA;;-1,150798982
114;231;3211;17.07.2020;31;2020;00:05:45;trojkat;22;C4;C4-trojkat;6;1;NA;9,68E+14;M;M;22,5;NS;EAR;0;0;0;1;0;NA;495;4,95;80;NA;YES;4;1;AW;22;AW;NA;NA;NA;NA;NA;;-1,150798982
115;231;4615;08.09.2020;84;2020;22:56:19;trojkat;19;E4;E4-trojkat;6;5;3,845;9,68E+14;M;M;25,5;NS;CAR;0;0;0;0;1;8,68;868;8,68;0;leaves;YES;4;1;AW;22;AW;3,3;330;3,3;74;FAGUS SYLVATICA;;-1,150798982
116;231;3178;16.07.2020;30;2020;00:04:58;trojkat;22;E5;E5-trojkat;7;3;NA;9,68E+14;M;M;22,5;NS;CAR;0;0;0;0;1;0,97;97;0,97;0;leaves;YES;4;1;AW;22;AW;NA;NA;NA;NA;NA;;-1,150798982
117;231;3179;16.07.2020;30;2020;00:01:32;trojkat;22;E5;E5-trojkat;7;4;NA;9,68E+14;M;M;22,5;NS;CAR;0;0;0;0;1;15;1500;15;0;leaves;YES;4;1;AW;22;AW;NA;NA;NA;NA;NA;;-1,150798982
118;231;4614;08.09.2020;84;2020;23:29:37;trojkat;19;E4;E4-trojkat;6;4;3,767;9,68E+14;M;M;25,5;NS;RS;0;0;0;0;0;13,67;1367;13,67;0;NA;YES;4;1;AW;22;AW;2,64;264;2,64;78;FAGUS SYLVATICA;;-1,150798982
119;231;3177;16.07.2020;30;2020;00:03:57;trojkat;22;E5;E5-trojkat;7;2;NA;9,68E+14;M;M;22,5;NS;CAR;0;0;0;0;1;9,68;968;9,68;0;leaves;YES;4;1;AW;22;AW;NA;NA;NA;NA;NA;;-1,150798982
120;231;3215;17.07.2020;31;2020;00:18:28;trojkat;22;C4;C4-trojkat;6;5;NA;9,68E+14;M;M;22,5;NS;CAR;0;0;0;0;1;15,72;1572;15,72;0;litter;YES;4;1;AW;22;AW;NA;NA;NA;NA;NA;;-1,150798982
121;231;4090;20.08.2020;65;2020;01:41:25;trojkat;43;B5;B5-trojkat;5;5;6,227;9,68E+14;M;M;26;NS;RS;0;0;0;0;0;1,72;172;1,72;0;NA;YES;4;1;AW;22;AW;NA;NA;NA;NA;NA;;-1,150798982
122;231;4613;08.09.2020;84;2020;22:22:05;trojkat;19;E4;E4-trojkat;6;3;4,006;9,68E+14;M;M;25,5;NS;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;4;1;AW;22;AW;NA;NA;NA;NA;NA;;-1,150798982
123;231;4089;20.08.2020;65;2020;01:41:25;trojkat;43;B5;B5-trojkat;5;4;5,995;9,68E+14;M;M;26;NS;CAR;0;0;0;0;1;2,52;252;2,52;0;litter;YES;4;1;AW;22;AW;NA;NA;NA;NA;NA;;-1,150798982
124;231;3176;16.07.2020;30;2020;00:02:32;trojkat;22;E5;E5-trojkat;7;1;NA;9,68E+14;M;M;22,5;NS;CAR;0;0;0;0;1;14,5;1450;14,5;0;leaves;YES;4;1;AW;22;AW;NA;NA;NA;NA;NA;;-1,150798982
125;231;4612;08.09.2020;84;2020;22:03:22;trojkat;19;E4;E4-trojkat;6;2;4,527;9,68E+14;M;M;25,5;NS;CAR;0;0;0;0;1;9,03;903;9,03;0;soil;YES;4;1;AW;22;AW;3,26;326;3,26;74;BETULA PENDULA;;-1,150798982
126;233;3139;15.07.2020;29;2020;02:39:14;trojkat;22;G4;G4-trojkat;7;4;NA;9,68E+14;M;MS;25;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
127;233;2775;30.06.2020;14;2020;01:20:21;trojkat;31;C4;C4-trojkat;6;5;NA;9,68E+14;M;MS;22;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
128;233;4209;23.08.2020;68;2020;21:17:16;trojkat;43;C4;C4-trojkat;5;4;3,548;9,68E+14;M;MS;27;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
129;233;2728;29.06.2020;13;2020;23:35:51;trojkat;31;B4;B4-trojkat;5;3;NA;9,68E+14;M;MS;22;S;CAR;0;0;1;0;1;5,55;555;5,55;5;NA;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
130;233;4210;23.08.2020;68;2020;21:11:52;trojkat;43;C4;C4-trojkat;5;5;3,401;9,68E+14;M;MS;27;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
131;233;3138;15.07.2020;29;2020;23:12:47;trojkat;22;G4;G4-trojkat;7;3;NA;9,68E+14;M;MS;25;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
132;233;4095;20.08.2020;65;2020;23:53:20;trojkat;43;E2;E2-trojkat;6;5;3,402;9,68E+14;M;MS;27;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
133;233;3613;02.08.2020;47;2020;21:01:32;trojkat;19;C4;C4-trojkat;6;3;NA;9,68E+14;M;MS;31;S;CAR;0;0;1;0;1;4,75;475;4,75;40;NA;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
134;233;4093;20.08.2020;65;2020;23:29:47;trojkat;43;E2;E2-trojkat;6;3;3,753;9,68E+14;M;MS;27;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
135;233;3260;18.07.2020;32;2020;23:05:15;trojkat;22;F6;F6-trojkat;7;5;NA;9,68E+14;M;MS;25;S;CAR;0;0;0;0;1;11,02;1102;11,02;0;leaves;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
136;233;4092;20.08.2020;65;2020;23:53:20;trojkat;43;E2;E2-trojkat;6;2;3,63;9,68E+14;M;MS;27;S;CAR;0;0;0;0;1;7,75;775;7,75;0;litter;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
137;233;4091;20.08.2020;65;2020;02:54:05;trojkat;43;E2;E2-trojkat;6;1;3,491;9,68E+14;M;MS;27;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
138;233;4094;20.08.2020;65;2020;23:39:20;trojkat;43;E2;E2-trojkat;6;4;3,657;9,68E+14;M;MS;27;S;CAR;0;0;0;0;1;11,04;1104;11,04;0;litter;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
139;233;3259;18.07.2020;32;2020;22:57:44;trojkat;22;F6;F6-trojkat;7;4;NA;9,68E+14;M;MS;25;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
140;233;3256;18.07.2020;32;2020;22:42:28;trojkat;22;F6;F6-trojkat;7;1;NA;9,68E+14;M;MS;25;S;EAR;0;0;0;1;0;NA;104;1,04;100;NA;YES;24;15;AW;12;AW;NA;NA;NA;NA;NA;;0,188917378
141;2407;4202;23.08.2020;68;2020;21:57:32;bagno;47;H1;H1-bagno;4;2;2,066;9,68E+14;F;F;41,5;P;EAR;0;0;0;1;0;NA;779;7,79;100;NA;YES;10;0;AW;49;AW;NA;NA;NA;NA;NA;;-0,669129894
142;2407;4203;23.08.2020;68;2020;22:09:56;bagno;47;H1;H1-bagno;4;3;2,204;9,68E+14;F;F;41,5;P;CAR;0;0;0;0;1;14,31;1431;14,31;0;leaves;YES;10;0;AW;49;AW;NA;NA;NA;NA;NA;;-0,669129894
143;2407;4204;23.08.2020;68;2020;21:23:58;bagno;47;H1;H1-bagno;4;4;2,117;9,68E+14;F;F;41,5;P;CAR;0;0;1;0;1;9,82;982;9,82;70;NA;YES;10;0;AW;49;AW;NA;NA;NA;NA;NA;;-0,669129894
144;2407;3239;18.07.2020;32;2020;00:45:47;bagno;49;G5;G5-bagno;3;4;NA;9,68E+14;F;F;35,5;NP;EAR;0;0;0;1;0;NA;1402;14,02;90;NA;YES;10;0;AW;49;AW;NA;NA;NA;NA;NA;;-0,669129894
145;2407;4201;23.08.2020;68;2020;20:59:48;bagno;47;H1;H1-bagno;4;1;2,218;9,68E+14;F;F;41,5;P;EAR;0;0;0;1;0;NA;2232;22,32;100;NA;YES;10;0;AW;49;AW;NA;NA;NA;NA;NA;;-0,669129894
146;2416;4633;09.09.2020;85;2020;21:46:15;bagno;38;C3;C3-bagno;2;3;2,437;6,16E+14;M;M;28,5;NS;CAR;0;0;1;0;1;3,33;333;3,33;10;leaves;YES;4;27;AW;60;AW;3,1;310;3,1;54;FAGUS SYLVATICA;;0,272555934
147;2416;4634;09.09.2020;85;2020;22:10:24;bagno;38;C3;C3-bagno;2;4;2,767;6,16E+14;M;M;28,5;NS;EAR;0;0;0;1;0;NA;32;0,32;100;NA;YES;4;27;AW;60;AW;NA;5;0,05;54;FAGUS SYLVATICA;;0,272555934
148;2416;4632;09.09.2020;85;2020;21:53:34;bagno;38;C3;C3-bagno;2;2;2,469;6,16E+14;M;M;28,5;NS;EAR;0;0;0;1;0;NA;130;1,3;100;NA;YES;4;27;AW;60;AW;NA;102;1,02;54;FAGUS SYLVATICA;;0,272555934
149;2416;4635;09.09.2020;85;2020;21:53:34;bagno;38;C3;C3-bagno;2;5;3,011;6,16E+14;M;M;28,5;NS;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;4;27;AW;60;AW;NA;NA;NA;NA;NA;;0,272555934
150;2416;4590;08.09.2020;84;2020;22:54:50;bagno;38;B6;B6-bagno;1;5;4,783;6,16E+14;M;M;28,5;NS;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;4;27;AW;60;AW;NA;NA;NA;NA;NA;;0,272555934
151;2416;4631;09.09.2020;85;2020;22:06:25;bagno;38;C3;C3-bagno;2;1;2,667;6,16E+14;M;M;28,5;NS;RS;0;0;0;0;0;2,9;290;2,9;0;NA;YES;4;27;AW;60;AW;2,68;268;2,68;54;FAGUS SYLVATICA;;0,272555934
152;2454;187;22.06.2021;6;2021;NA;natura;2;I8;I8-natura;6;2;3,37;6,16E+14;F;F;19;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;6;JW;49;JW;NA;NA;NA;NA;NA;;-0,506854795
153;2454;189;22.06.2021;6;2021;NA;natura;2;I8;I8-natura;6;4;3,613;6,16E+14;F;F;19;NP;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;0;6;JW;49;JW;NA;NA;NA;NA;NA;;-0,506854795
154;2454;188;22.06.2021;6;2021;NA;natura;2;I8;I8-natura;6;3;3,847;6,16E+14;F;F;19;NP;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;0;6;JW;49;JW;NA;NA;NA;NA;NA;;-0,506854795
155;2454;190;22.06.2021;6;2021;NA;natura;2;I8;I8-natura;6;5;3,559;6,16E+14;F;F;19;NP;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;NA;NA;;NA;;NA;NA;NA;NA;NA;;-0,506854795
156;2454;186;22.06.2021;6;2021;NA;natura;2;I8;I8-natura;6;1;3,445;6,16E+14;F;F;19;NP;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;0;6;JW;49;JW;NA;NA;NA;NA;NA;;-0,506854795
157;2473;1299;01.08.2021;46;2021;NA;debowa;6;J2;J2-debowa;4;4;5,833;6,16E+14;M;MS;44;S;CAR;0;0;1;0;1;1,56;156;1,56;50;NA;YES;0;13;JW;22;JW;0,12;12;0,12;79;FAGUS SYLVATICA;;-0,478294853
158;2473;1057;26.07.2021;40;2021;00:22:45;debowa;6;H2;H2-debowa;4;2;4,204;6,16E+14;M;MS;40,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;13;JW;22;JW;NA;NA;NA;NA;NA;;-0,478294853
159;2473;1296;01.08.2021;46;2021;NA;debowa;6;J2;J2-debowa;4;1;6,194;6,16E+14;M;MS;44;S;CAR;0;0;0;0;1;6,45;645;6,45;0;LEAVES;YES;0;13;JW;22;JW;1,97;197;1,97;155;FAGUS SYLVATICA;;-0,478294853
160;2473;1300;01.08.2021;46;2021;NA;debowa;6;J2;J2-debowa;4;5;5,967;6,16E+14;M;MS;44;S;CAR;0;0;1;0;1;8,25;825;8,25;3;LEAVES;YES;0;13;JW;22;JW;2,73;273;2,73;155;FAGUS SYLVATICA;;-0,478294853
161;2473;1060;26.07.2021;40;2021;00:24:54;debowa;6;H2;H2-debowa;4;5;4,965;6,16E+14;M;MS;40,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;13;JW;22;JW;NA;NA;NA;NA;NA;;-0,478294853
162;2473;1297;01.08.2021;46;2021;NA;debowa;6;J2;J2-debowa;4;2;6,333;6,16E+14;M;MS;44;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;13;JW;22;JW;NA;NA;NA;NA;NA;;-0,478294853
163;2473;1298;01.08.2021;46;2021;NA;debowa;6;J2;J2-debowa;4;3;6,02;6,16E+14;M;MS;44;S;CAR;0;0;0;0;1;4,42;442;4,42;0;LEAVES;YES;0;13;JW;22;JW;2,7;270;2,7;107;FAGUS SYLVATICA;;-0,478294853
164;2473;1056;26.07.2021;40;2021;23:59:15;debowa;6;H2;H2-debowa;4;1;4,011;6,16E+14;M;MS;40,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;13;JW;22;JW;NA;NA;NA;NA;NA;;-0,478294853
165;2473;1058;26.07.2021;40;2021;00:21:48;debowa;6;H2;H2-debowa;4;3;5,085;6,16E+14;M;MS;40,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;13;JW;22;JW;NA;NA;NA;NA;NA;;-0,478294853
166;2473;1059;26.07.2021;40;2021;23:52:23;debowa;6;H2;H2-debowa;4;4;3,928;6,16E+14;M;MS;40,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;13;JW;22;JW;NA;NA;NA;NA;NA;;-0,478294853
167;251;2740;29.06.2020;13;2020;02:32:47;trojkat;31;D3;D3-trojkat;7;5;NA;9,68E+14;F;F;39;P;EAR;0;0;0;1;0;NA;25;0,25;100;NA;YES;0;3;JW;28;JW;NA;NA;NA;NA;NA;;-0,250783613
168;251;2738;29.06.2020;13;2020;00:10:53;trojkat;31;D3;D3-trojkat;7;3;NA;9,68E+14;F;F;39;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;3;JW;28;JW;NA;NA;NA;NA;NA;;-0,250783613
169;251;2736;29.06.2020;13;2020;23:49:58;trojkat;31;D3;D3-trojkat;7;1;NA;9,68E+14;F;F;39;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;3;JW;28;JW;NA;NA;NA;NA;NA;;-0,250783613
170;251;3213;17.07.2020;31;2020;00:19:34;trojkat;22;C4;C4-trojkat;6;3;NA;9,68E+14;F;F;36,5;L;EAR;0;0;0;1;0;NA;824;8,24;100;NA;YES;0;3;JW;28;JW;NA;NA;NA;NA;NA;;-0,250783613
171;251;2739;29.06.2020;13;2020;02:32:47;trojkat;31;D3;D3-trojkat;7;4;NA;9,68E+14;F;F;39;P;RS;0;0;0;0;0;0,25;25;0,25;0;NA;YES;0;3;JW;28;JW;NA;NA;NA;NA;NA;;-0,250783613
172;251;2737;29.06.2020;13;2020;00:17:11;trojkat;31;D3;D3-trojkat;7;2;NA;9,68E+14;F;F;39;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;3;JW;28;JW;NA;NA;NA;NA;NA;;-0,250783613
173;251;2773;30.06.2020;14;2020;02:56:14;trojkat;31;C4;C4-trojkat;6;3;NA;9,68E+14;F;F;39;P;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;3;JW;28;JW;NA;NA;NA;NA;NA;;-0,250783613
174;251;2726;29.06.2020;13;2020;01:26:23;trojkat;31;B4;B4-trojkat;5;1;NA;9,68E+14;F;F;39;P;RS;0;0;0;0;0;5,52;552;5,52;0;NA;YES;0;3;JW;28;JW;NA;NA;NA;NA;NA;;-0,250783613
175;256;4197;23.08.2020;68;2020;21:05:00;bagno;47;G9;G9-bagno;3;2;3,757;9,68E+14;M;MS;34;S;EAR;0;0;0;1;0;NA;2283;22,83;100;NA;YES;0;26;AW;59;AW;NA;NA;NA;NA;NA;;0,143512733
176;256;4157;22.08.2020;67;2020;23:08:30;bagno;47;F9;F9-bagno;3;2;1,865;9,68E+14;M;MS;34;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;26;AW;59;AW;NA;NA;NA;NA;NA;;0,143512733
177;256;4678;10.09.2020;86;2020;22:41:42;bagno;38;G6;G6-bagno;3;3;5,208;9,68E+14;M;M;36;NS;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;26;AW;59;AW;NA;NA;NA;NA;NA;;0,143512733
178;256;3235;18.07.2020;32;2020;23:25:29;bagno;49;D7;D7-bagno;2;5;NA;9,68E+14;M;MS;30;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;26;AW;59;AW;NA;NA;NA;NA;NA;;0,143512733
179;256;4072;20.08.2020;65;2020;01:30:28;bagno;47;D6;D6-bagno;2;2;2,657;9,68E+14;M;MS;34;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;26;AW;59;AW;NA;NA;NA;NA;NA;;0,143512733
180;260;4163;22.08.2020;67;2020;22:02:22;bagno;47;I4;I4-bagno;4;3;5,303;9,68E+14;M;MS;41,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;22;AW;57;AW;NA;NA;NA;NA;NA;;-0,174542822
181;260;4194;23.08.2020;68;2020;00:30:12;bagno;47;C3;C3-bagno;2;4;4,087;9,68E+14;M;MS;41,5;S;CAR;0;0;0;0;1;34,18;3418;34,18;0;leaves;YES;0;22;AW;57;AW;NA;NA;NA;NA;NA;;-0,174542822
182;260;3197;17.07.2020;31;2020;00:46:32;bagno;49;H2;H2-bagno;3;2;NA;9,68E+14;M;MS;41;S;CAR;0;0;1;0;1;4,53;453;4,53;50;NA;YES;0;22;AW;57;AW;NA;NA;NA;NA;NA;;-0,174542822
183;260;4124;21.08.2020;66;2020;22:01:04;bagno;47;H7;H7-bagno;4;4;5,524;9,68E+14;M;MS;41,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;22;AW;57;AW;NA;NA;NA;NA;NA;;-0,174542822
184;260;3200;17.07.2020;31;2020;23:50:18;bagno;49;H2;H2-bagno;3;5;NA;9,68E+14;M;MS;41;S;EAR;0;0;0;1;0;NA;70;0,7;100;NA;YES;0;22;AW;57;AW;NA;NA;NA;NA;NA;;-0,174542822
185;260;3196;17.07.2020;31;2020;23:38:53;bagno;49;H2;H2-bagno;3;1;NA;9,68E+14;M;MS;41;S;CAR;0;0;1;0;1;8,17;817;8,17;40;NA;YES;0;22;AW;57;AW;NA;NA;NA;NA;NA;;-0,174542822
186;260;4192;23.08.2020;68;2020;01:06:23;bagno;47;C3;C3-bagno;2;2;3,942;9,68E+14;M;MS;41,5;S;EAR;0;0;0;1;0;NA;2642;26,42;100;NA;YES;0;22;AW;57;AW;NA;NA;NA;NA;NA;;-0,174542822
187;260;4120;21.08.2020;66;2020;23:24:15;bagno;47;E2;E2-bagno;3;5;4,762;9,68E+14;M;MS;41,5;S;CAR;0;0;1;0;1;29,75;2975;29,75;20;NA;YES;0;22;AW;57;AW;NA;NA;NA;NA;NA;;-0,174542822
188;260;4162;22.08.2020;67;2020;22:02:22;bagno;47;I4;I4-bagno;4;2;5,236;9,68E+14;M;MS;41,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;22;AW;57;AW;NA;NA;NA;NA;NA;;-0,174542822
189;2608;1517;13.08.2021;58;2021;21:36:17;debowa;10;J1;J1-debowa;4;2;5,272;6,16E+14;F;F;35;P;EAR;0;0;0;1;0;NA;324;3,24;100;NA;YES;0;15;JW;0;JW;NA;330;3,3;33;FAGUS SYLVATICA;;-0,18483143
190;2609;1143;28.07.2021;42;2021;NA;natura;5;H6;H6-natura;5;3;5,566;6,16E+14;M;MS;37;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;0;22;NZ;49;NZ;NA;NA;NA;NA;NA;;0,074219342
191;2609;1412;04.08.2021;49;2021;22:10:14;natura;5;H6;H6-natura;7;2;5,729;6,16E+14;M;MS;37;S;EAR;0;0;0;1;0;NA;324;3,24;100;NA;YES;0;22;NZ;49;NZ;NA;214;2,14;168;FAGUS SYLVATICA;;0,074219342
192;2609;1650;16.08.2021;61;2021;01:53:11;natura;11;G7;G7-natura;6;5;3,77;6,16E+14;M;MS;39;S;CAR;0;0;0;0;1;5,83;583;5,83;0;LEAVES;YES;0;22;NZ;49;NZ;2,69;269;2,69;186;FAGUS SYLVATICA;;0,074219342
193;2609;1414;04.08.2021;49;2021;22:26:34;natura;5;H6;H6-natura;7;4;5,785;6,16E+14;M;MS;37;S;EAR;0;0;0;1;0;NA;1380;13,8;90;NA;YES;0;22;NZ;49;NZ;NA;66;0,66;120;FAGUS SYLVATICA;;0,074219342
194;2609;1218;30.07.2021;44;2021;03:43:11;natura;5;G7;G7-natura;4;3;3,732;6,16E+14;M;MS;37;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;22;NZ;49;NZ;NA;NA;NA;NA;NA;;0,074219342
195;2609;1411;04.08.2021;49;2021;22:18:15;natura;5;H6;H6-natura;7;1;5,963;6,16E+14;M;MS;37;S;EAR;0;0;0;1;0;NA;534;5,34;100;NA;YES;0;22;NZ;49;NZ;NA;142;1,42;32;FAGUS SYLVATICA;;0,074219342
196;2609;1413;04.08.2021;49;2021;00:10:52;natura;5;H6;H6-natura;7;3;6,34;6,16E+14;M;MS;37;S;EAR;0;0;0;1;0;NA;671;6,71;100;NA;YES;0;22;NZ;49;NZ;NA;291;2,91;32;FAGUS SYLVATICA;;0,074219342
197;2609;2100;04.09.2021;80;2021;NA;natura;20;G10;G10-natura;7;5;5,956;6,16E+14;M;MS;39;S;IS;1;NA;NA;NA;NA;NA;NA;NA;0;NA;YES;0;22;NZ;49;NZ;NA;NA;NA;NA;NA;;0,074219342
198;2609;2099;04.09.2021;80;2021;22:52:02;natura;20;G10;G10-natura;7;4;5,888;6,16E+14;M;MS;39;S;EAR;0;0;0;1;0;NA;472;4,72;100;NA;YES;0;22;NZ;49;NZ;NA;429;4,29;131;FAGUS SYLVATICA;;0,074219342
199;2609;1217;30.07.2021;44;2021;03:43:11;natura;5;G7;G7-natura;4;2;4,13;6,16E+14;M;MS;37;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;22;NZ;49;NZ;NA;NA;NA;NA;NA;;0,074219342
200;2609;2098;04.09.2021;80;2021;03:40:44;natura;20;G10;G10-natura;7;3;5,933;6,16E+14;M;MS;39;S;EAR;0;0;0;1;0;NA;969;9,69;100;NA;YES;0;22;NZ;49;NZ;NA;372;3,72;113;FAGUS SYLVATICA;;0,074219342
